chr10	94423896	94423925	-	2
chr10	93248557	93248586	-	2
chr1	71966999	71967028	+	2
chr10	82418128	82418157	-	2
chr10	80648515	80648544	-	2
chr10	79677156	79677185	-	2
chr10	62289545	62289574	-	2
chr10	57231018	57231047	-	2
chr10	43470445	43470474	-	2
chr1	66799499	66799528	+	2
chrX	120191944	120191973	-	2
chrX	113400864	113400895	-	2
chrX	108409648	108409677	-	2
chrX	107982300	107982329	-	2
chrX	98566069	98566100	-	2
chrX	73723766	73723795	-	2
chrX	67025352	67025381	-	2
chrX	49034185	49034214	-	2
chrX	42487279	42487308	-	2
chrX	42039211	42039240	-	2
chrX	39087336	39087367	-	2
chrX	20206500	20206529	-	2
chrX	10770987	10771016	-	2
chrX	6853625	6853654	-	2
chrX	162087087	162087118	+	2
chrX	161281279	161281308	+	2
chrX	157573084	157573113	+	2
chrX	130982605	130982634	+	2
chr10	124650617	124650646	+	2
chrX	60747846	60747875	+	2
chrX	47323853	47323882	+	2
chrX	23585819	23585852	+	2
chrX	23585601	23585630	+	2
chrX	21869317	21869346	+	2
chrX	11358107	11358136	+	2
chrX	8473003	8473032	+	2
chrM	830	880	+	2
chr9	115195216	115195245	-	2
chr9	112554447	112554476	-	2
chr9	97304100	97304129	-	2
chr9	96036042	96036071	-	2
chr9	91038378	91038407	-	2
chr9	89394384	89394413	-	2
chr9	43404060	43404089	-	2
chr9	39401274	39401303	-	2
chr9	39177772	39177803	-	2
chr9	13370185	13370214	-	2
chr10	104675392	104675424	+	2
chr9	121892056	121892086	+	2
chr9	118940930	118940959	+	2
chr9	118163867	118163896	+	2
chr9	115282478	115282507	+	2
chr9	111214181	111214210	+	2
chr9	100471603	100471632	+	2
chr9	98431304	98431333	+	2
chr10	98071880	98071909	+	2
chr9	60511429	60511458	+	2
chr9	59523991	59524020	+	2
chr9	55597746	55597776	+	2
chr9	53802819	53802848	+	2
chr10	97257817	97257846	+	2
chr9	47956109	47956138	+	2
chr9	47359096	47359125	+	2
chr9	43000106	43000135	+	2
chr9	37020460	37020489	+	2
chr9	36618440	36618469	+	2
chr9	17123399	17123428	+	2
chr8	128699177	128699206	-	2
chr8	128377367	128377396	-	2
chr8	128060658	128060687	-	2
chr8	123244369	123244398	-	2
chr10	93436482	93436511	+	2
chr1	60473168	60473197	+	2
chr8	120258258	120258289	-	2
chr8	109571687	109571716	-	2
chr8	108872227	108872257	-	2
chr8	92684300	92684329	-	2
chr8	91899128	91899157	-	2
chr8	86425819	86425848	-	2
chr8	77135655	77135684	-	2
chr8	71196481	71196511	-	2
chr8	68412009	68412038	-	2
chr8	51476162	51476191	-	2
chr8	48474298	48474327	-	2
chr8	47898513	47898544	-	2
chr8	47866551	47866580	-	2
chr8	39075972	39076001	-	2
chr10	81589070	81589100	+	2
chr1	60440016	60440045	+	2
chr1	8308459	8308489	+	2
chr8	8399222	8399251	-	2
chr8	3964374	3964403	-	2
chr8	129605010	129605039	+	2
chr8	124556567	124556596	+	2
chr8	123357473	123357502	+	2
chr8	123322857	123322887	+	2
chr8	122162056	122162085	+	2
chr8	117361287	117361316	+	2
chr8	113490777	113490806	+	2
chr8	88120397	88120426	+	2
chr8	86732627	86732656	+	2
chr8	85866135	85866164	+	2
chr8	73222943	73222972	+	2
chr8	66228615	66228644	+	2
chr8	61684430	61684459	+	2
chr8	48468651	48468680	+	2
chr8	45885219	45885249	+	2
chr8	38365174	38365203	+	2
chr8	36766347	36766376	+	2
chr8	34694023	34694053	+	2
chr8	34164438	34164467	+	2
chr8	27131005	27131034	+	2
chr8	25213932	25213961	+	2
chr10	69751893	69751922	+	2
chr8	7535988	7536017	+	2
chr7	150196634	150196663	-	2
chr7	137528331	137528360	-	2
chr7	109504752	109504781	-	2
chr7	107361109	107361138	-	2
chr7	91054679	91054708	-	2
chr7	89720217	89720246	-	2
chr7	67043050	67043079	-	2
chr10	59256379	59256408	+	2
chr7	56846380	56846409	-	2
chr7	56505095	56505124	-	2
chr7	53130636	53130665	-	2
chr7	32871003	32871032	-	2
chr7	24172120	24172150	-	2
chr7	14044766	14044795	-	2
chr10	57957719	57957750	+	2
chr7	3091711	3091740	-	2
chr7	150469556	150469585	+	2
chr7	137978137	137978169	+	2
chr7	136780822	136780851	+	2
chr7	120063273	120063302	+	2
chr7	119496894	119496923	+	2
chr7	108726495	108726524	+	2
chr7	86130832	86130862	+	2
chr7	86033182	86033211	+	2
chr7	67550126	67550155	+	2
chr7	66917637	66917666	+	2
chr7	58123565	58123594	+	2
chr7	53520201	53520230	+	2
chr7	52491383	52491412	+	2
chr7	47775773	47775804	+	2
chr7	27498113	27498142	+	2
chr7	22028657	22028686	+	2
chr7	19886607	19886649	+	2
chr7	15407676	15407705	+	2
chr6	138054564	138054593	-	2
chr6	137993815	137993844	-	2
chr6	120960961	120960991	-	2
chr6	118741777	118741807	-	2
chr6	116118689	116118718	-	2
chr6	115377379	115377409	-	2
chr6	113599732	113599761	-	2
chr6	112797787	112797816	-	2
chr6	104437719	104437749	-	2
chr6	103589934	103589963	-	2
chr6	94356770	94356799	-	2
chr6	93212409	93212438	-	2
chr6	90397559	90397588	-	2
chr6	85751122	85751151	-	2
chr6	85649823	85649852	-	2
chr6	71612258	71612287	-	2
chr6	53925320	53925349	-	2
chr10	31690349	31690378	+	2
chr6	42628711	42628740	-	2
chr6	26098967	26098996	-	2
chr6	19255235	19255268	-	2
chr6	132077837	132077866	+	2
chr6	130971352	130971381	+	2
chr10	23386148	23386177	+	2
chr6	126557512	126557541	+	2
chr6	115769176	115769205	+	2
chr6	110953493	110953522	+	2
chr6	90399357	90399386	+	2
chr6	87296226	87296255	+	2
chr6	81843407	81843436	+	2
chr6	74868434	74868463	+	2
chr6	63856267	63856296	+	2
chr6	63458574	63458603	+	2
chr6	58389893	58389922	+	2
chr6	56513854	56513883	+	2
chr6	44743260	44743292	+	2
chr6	38922624	38922653	+	2
chr10	15675365	15675394	+	2
chr6	25561923	25561952	+	2
chr6	22757278	22757307	+	2
chr1	55705745	55705774	+	2
chr6	3151309	3151357	+	2
chr10	15013311	15013341	+	2
chr5	145820849	145820878	-	2
chr10	13622962	13622991	+	2
chr5	143916319	143916349	-	2
chr5	139179518	139179547	-	2
chr5	138606795	138606824	-	2
chr5	138082106	138082137	-	2
chr5	129767078	129767107	-	2
chr5	129041884	129041914	-	2
chr5	118364581	118364610	-	2
chr5	112856489	112856518	-	2
chr5	106977232	106977261	-	2
chr5	100797340	100797369	-	2
chr5	95482859	95482888	-	2
chr5	76609662	76609691	-	2
chr5	64006345	64006375	-	2
chr5	48657757	48657786	-	2
chr5	12355374	12355403	-	2
chr1	192944793	192944828	-	2
chr5	123812623	123812652	+	2
chr5	123316871	123316900	+	2
chr5	122821104	122821133	+	2
chr5	115416473	115416502	+	2
chr5	115302021	115302051	+	2
chr5	114009148	114009177	+	2
chr5	113379153	113379182	+	2
chr1	192133344	192133373	-	2
chr5	101926807	101926836	+	2
chr5	98266814	98266847	+	2
chr5	96967902	96967931	+	2
chr5	86323973	86324002	+	2
chr5	74626120	74626149	+	2
chr5	65343634	65343663	+	2
chr5	58182322	58182351	+	2
chr5	55875658	55875687	+	2
chr5	50490222	50490251	+	2
chr1	188030180	188030209	-	2
chr5	33720212	33720241	+	2
chr5	14173839	14173868	+	2
chr5	12719919	12719950	+	2
chr4	150776272	150776302	-	2
chr1	51620242	51620271	+	2
chr1	186967941	186967970	-	2
chr4	139143745	139143774	-	2
chr4	138894073	138894103	-	2
chr4	132486992	132487021	-	2
chr4	123346322	123346352	-	2
chr4	120845077	120845106	-	2
chr4	119395244	119395273	-	2
chr4	115561899	115561928	-	2
chr4	110965265	110965294	-	2
chr4	102498913	102498942	-	2
chr4	101019553	101019582	-	2
chr4	91235801	91235830	-	2
chr4	85513553	85513582	-	2
chr4	81546044	81546073	-	2
chr4	75911650	75911679	-	2
chr4	74167469	74167498	-	2
chr4	73674735	73674764	-	2
chr4	65502594	65502623	-	2
chr4	62648429	62648458	-	2
chr4	61115573	61115602	-	2
chr4	53100231	53100260	-	2
chr1	7700283	7700312	+	2
chr4	48851119	48851148	-	2
chr1	180662596	180662625	-	2
chr4	22404996	22405025	-	2
chr4	20932398	20932427	-	2
chr4	14639967	14639996	-	2
chr1	179629664	179629694	-	2
chr4	7187175	7187204	-	2
chr4	6245539	6245568	-	2
chr4	5912090	5912119	-	2
chr4	150737227	150737257	+	2
chr4	147876463	147876492	+	2
chr4	137610564	137610593	+	2
chr4	135216998	135217028	+	2
chr4	132579235	132579264	+	2
chr4	130676938	130676967	+	2
chr4	124365726	124365755	+	2
chr4	119589115	119589146	+	2
chr4	105769570	105769599	+	2
chr4	100897645	100897674	+	2
chr4	97165434	97165463	+	2
chr4	90385422	90385451	+	2
chr4	85036239	85036268	+	2
chr4	78420103	78420132	+	2
chr1	171946524	171946553	-	2
chr4	61899502	61899531	+	2
chr1	170162761	170162790	-	2
chr4	45912173	45912202	+	2
chr4	31803169	31803198	+	2
chr4	10801217	10801246	+	2
chr3	159389851	159389880	-	2
chr3	101700963	101700992	-	2
chr3	96304331	96304360	-	2
chr1	162867181	162867210	-	2
chr3	94569341	94569370	-	2
chr3	94469825	94469854	-	2
chr3	84360508	84360537	-	2
chr3	82223974	82224003	-	2
chr3	81781048	81781077	-	2
chr3	49886040	49886069	-	2
chr3	34138938	34138967	-	2
chr3	29553896	29553925	-	2
chr3	5860459	5860488	-	2
chr3	121359469	121359498	+	2
chr3	119324776	119324805	+	2
chr3	117665577	117665607	+	2
chr3	108157498	108157527	+	2
chr3	103515653	103515682	+	2
chr3	100307342	100307374	+	2
chr3	96283344	96283373	+	2
chr3	96256419	96256448	+	2
chr3	96213993	96214022	+	2
chr3	94948640	94948669	+	2
chr3	88982169	88982198	+	2
chr3	82963436	82963465	+	2
chr3	69762206	69762236	+	2
chr3	66386413	66386442	+	2
chr3	63396475	63396504	+	2
chr3	31336957	31336986	+	2
chr3	30500193	30500222	+	2
chr3	18886640	18886669	+	2
chr3	17695724	17695753	+	2
chr2	172404732	172404763	-	2
chr2	170799315	170799344	-	2
chr1	122823610	122823639	-	2
chr2	167033525	167033555	-	2
chr2	161202498	161202527	-	2
chr2	159527477	159527506	-	2
chr2	155907067	155907096	-	2
chr2	154333825	154333854	-	2
chr2	152907324	152907353	-	2
chr2	143623902	143623931	-	2
chr2	137217225	137217254	-	2
chr2	126432963	126432992	-	2
chr2	122546183	122546213	-	2
chr2	122203141	122203170	-	2
chr2	82609346	82609379	-	2
chr2	77006365	77006394	-	2
chr2	74212541	74212570	-	2
chr2	72816141	72816170	-	2
chr2	64481592	64481621	-	2
chr2	61304948	61304977	-	2
chr2	53594554	53594586	-	2
chr2	52987923	52987952	-	2
chr2	42022373	42022402	-	2
chr2	41915701	41915730	-	2
chr2	33689337	33689366	-	2
chr2	33401372	33401401	-	2
chr1	42515243	42515272	+	2
chr2	14532504	14532534	-	2
chr2	7624292	7624321	-	2
chr1	100833290	100833319	-	2
chr2	5300103	5300133	-	2
chr2	179538773	179538802	+	2
chr2	178963424	178963453	+	2
chr2	171090663	171090692	+	2
chr2	163205064	163205093	+	2
chr2	160105238	160105267	+	2
chr2	153666030	153666059	+	2
chr2	145297226	145297255	+	2
chr2	144471263	144471292	+	2
chr2	134615066	134615095	+	2
chr2	123828279	123828308	+	2
chr2	120255132	120255161	+	2
chr2	118527785	118527814	+	2
chr1	91543044	91543073	-	2
chr2	113471577	113471606	+	2
chr1	89723628	89723657	-	2
chr2	82544425	82544454	+	2
chr2	74531339	74531368	+	2
chr2	74044888	74044917	+	2
chr2	73706006	73706054	+	2
chr2	71859496	71859525	+	2
chr2	70359934	70359963	+	2
chr2	67330258	67330289	+	2
chr2	51607123	51607152	+	2
chr2	37216341	37216370	+	2
chr2	29964463	29964493	+	2
chr1	76955626	76955655	-	2
chr2	28059628	28059657	+	2
chr2	20821798	20821829	+	2
chr2	20821668	20821708	+	2
chr2	17627550	17627579	+	2
chr2	17422304	17422333	+	2
chr2	13800689	13800718	+	2
chr2	13409878	13409907	+	2
chr2	9853155	9853184	+	2
chr2	8766898	8766927	+	2
chr19	59387465	59387494	-	2
chr19	57450050	57450079	-	2
chr19	48238429	48238458	-	2
chr19	45848622	45848651	-	2
chr19	42955521	42955550	-	2
chr19	40324954	40324983	-	2
chr19	40194274	40194303	-	2
chr19	28732291	28732320	-	2
chr19	23557975	23558004	-	2
chr19	12084221	12084258	-	2
chr19	4827104	4827133	-	2
chr19	3987982	3988011	-	2
chr19	53694836	53694865	+	2
chr19	29357085	29357114	+	2
chr19	20672416	20672446	+	2
chr19	11862832	11862861	+	2
chr18	86156800	86156829	-	2
chr18	76130440	76130469	-	2
chr18	74364832	74364863	-	2
chr18	71801719	71801749	-	2
chr18	60855463	60855492	-	2
chr18	54858628	54858657	-	2
chr18	51988568	51988597	-	2
chr18	47174043	47174072	-	2
chr18	44956038	44956067	-	2
chr18	34176287	34176317	-	2
chr18	23376741	23376770	-	2
chr18	15730110	15730139	-	2
chr18	13370256	13370285	-	2
chr18	89780763	89780792	+	2
chr18	86340652	86340681	+	2
chr18	77641519	77641548	+	2
chr18	75852294	75852323	+	2
chr18	67293768	67293797	+	2
chr18	65073412	65073441	+	2
chr1	47153779	47153808	-	2
chr1	5167583	5167612	+	2
chr18	64053771	64053800	+	2
chr18	60854148	60854177	+	2
chr18	58161639	58161668	+	2
chr18	56280647	56280676	+	2
chr18	48160873	48160903	+	2
chr18	44827405	44827434	+	2
chr18	37678721	37678750	+	2
chr18	32288219	32288248	+	2
chr1	46082392	46082421	-	2
chr18	10864676	10864705	+	2
chr17	83687346	83687375	-	2
chr17	82237789	82237824	-	2
chr17	81745943	81745972	-	2
chr17	72766624	72766653	-	2
chr17	64495544	64495574	-	2
chr17	39984626	39984655	-	2
chr17	39983903	39983934	-	2
chr17	32605556	32605586	-	2
chr17	32026276	32026305	-	2
chr1	37772244	37772273	-	2
chr17	23672341	23672371	-	2
chr17	18982245	18982274	-	2
chr17	15974575	15974604	-	2
chr17	15778213	15778242	-	2
chr17	11649882	11649911	-	2
chr17	6533108	6533137	-	2
chr17	5981093	5981123	-	2
chr17	84802690	84802719	+	2
chr1	33884502	33884531	-	2
chr17	71744461	71744490	+	2
chr17	71313011	71313040	+	2
chr17	63625918	63625947	+	2
chr17	56990743	56990772	+	2
chr17	54066431	54066460	+	2
chr1	28902742	28902771	-	2
chr17	44322847	44322876	+	2
chr17	39984156	39984192	+	2
chr17	39983659	39983688	+	2
chr17	30162515	30162544	+	2
chr17	28341681	28341711	+	2
chr17	26063593	26063622	+	2
chr17	23677883	23677925	+	2
chr17	6612682	6612712	+	2
chr17	3487325	3487354	+	2
chr16	95347587	95347616	-	2
chr16	67923136	67923168	-	2
chr16	63545712	63545741	-	2
chr16	60356437	60356466	-	2
chr16	53091336	53091365	-	2
chr16	46771123	46771152	-	2
chr16	45159187	45159216	-	2
chr16	37729085	37729114	-	2
chr16	35430750	35430779	-	2
chr16	25292996	25293025	-	2
chr16	18176863	18176892	-	2
chr16	15100015	15100044	-	2
chr1	195457328	195457358	+	2
chr16	93289792	93289822	+	2
chr16	84530323	84530352	+	2
chr16	79484945	79484974	+	2
chr16	75661486	75661515	+	2
chr16	71825595	71825624	+	2
chr16	66715196	66715225	+	2
chr16	65569011	65569040	+	2
chr16	64623636	64623665	+	2
chr16	43711147	43711176	+	2
chr16	42599264	42599293	+	2
chr1	192477382	192477411	+	2
chr16	21298811	21298840	+	2
chr16	8575727	8575756	+	2
chr15	100266830	100266859	-	2
chr15	98860244	98860273	-	2
chr15	93824910	93824939	-	2
chr15	92085858	92085887	-	2
chr15	81959128	81959157	-	2
chr1	189238348	189238377	+	2
chr15	81008939	81008968	-	2
chr15	79468510	79468539	-	2
chr15	45090831	45090860	-	2
chr15	41054764	41054793	-	2
chr15	36087425	36087454	-	2
chr15	27571676	27571705	-	2
chr15	21956730	21956759	-	2
chr15	21586195	21586224	-	2
chr15	6766227	6766256	-	2
chr15	6694395	6694424	-	2
chr1	183986140	183986169	+	2
chr15	100236940	100236970	+	2
chr15	99430690	99430719	+	2
chr15	97062193	97062222	+	2
chr15	85619105	85619134	+	2
chr15	79204945	79204975	+	2
chr15	78321873	78321902	+	2
chr15	75954952	75954981	+	2
chr15	53823699	53823728	+	2
chr1	173637441	173637470	+	2
chr15	4384754	4384783	+	2
chr1	18297055	18297084	+	2
chr14	103578725	103578754	-	2
chr14	101566865	101566894	-	2
chr14	78991031	78991060	-	2
chr14	71170846	71170875	-	2
chr14	65567281	65567310	-	2
chr1	168947232	168947261	+	2
chr14	62250765	62250794	-	2
chr14	59658956	59658985	-	2
chr14	57312986	57313022	-	2
chr14	54161003	54161032	-	2
chr14	47694787	47694816	-	2
chr14	47585076	47585105	-	2
chr14	37494794	37494823	-	2
chr14	24359084	24359113	-	2
chr14	19316719	19316748	-	2
chr14	15340485	15340514	-	2
chr14	117729667	117729699	+	2
chr14	115443699	115443729	+	2
chr14	115443543	115443572	+	2
chr14	109776962	109776991	+	2
chr14	102710020	102710049	+	2
chr14	100263027	100263057	+	2
chr14	98163787	98163816	+	2
chr14	82960571	82960600	+	2
chr14	79334732	79334761	+	2
chr14	65209547	65209576	+	2
chr14	64384980	64385009	+	2
chr14	64346074	64346103	+	2
chr14	60236683	60236712	+	2
chr14	54218741	54218770	+	2
chr14	34177414	34177443	+	2
chr14	32474697	32474726	+	2
chr14	22708563	22708592	+	2
chr14	20548453	20548482	+	2
chr13	117796508	117796537	-	2
chr13	116556646	116556675	-	2
chr13	107957077	107957107	-	2
chr13	103043091	103043120	-	2
chr13	93725540	93725569	-	2
chr13	84111223	84111252	-	2
chr13	73666742	73666771	-	2
chr13	71475791	71475821	-	2
chr13	70011276	70011305	-	2
chr13	58784165	58784194	-	2
chr13	50020297	50020326	-	2
chr13	44965221	44965265	-	2
chr13	32036177	32036206	-	2
chr13	31265876	31265905	-	2
chr13	23653951	23653982	-	2
chr13	22142605	22142636	-	2
chr13	22088470	22088500	-	2
chr13	22086111	22086140	-	2
chr1	137745988	137746017	+	2
chr13	107911947	107911980	+	2
chr13	87815997	87816026	+	2
chr13	75392043	75392072	+	2
chr1	137048149	137048178	+	2
chr13	71863526	71863555	+	2
chr13	61427446	61427475	+	2
chr13	51582281	51582310	+	2
chr13	28616062	28616091	+	2
chr13	25070343	25070372	+	2
chr13	23613740	23613769	+	2
chr13	23609579	23609609	+	2
chrX	151664825	151664856	-	195
chr12	87162954	87162983	-	19
chr1	92333275	92333304	+	19
chr3	64676150	64676180	-	19
chr1	56838969	56839008	-	19
chrX	101415805	101415834	+	189
chr7	73438234	73438266	-	188
chr2	179089790	179089819	-	186
chr16	29914447	29914478	-	183
chr6	149280731	149280760	-	18
chr6	89100891	89100920	-	18
chr5	136833933	136833962	-	18
chr2	180123802	180123831	+	18
chr15	86025340	86025376	+	18
chr15	47371647	47371688	+	18
chr13	114324217	114324247	-	18
chr5	136899382	136899412	+	178
chrX	113400798	113400855	-	17
chr5	97900601	97900630	+	17
chr4	45359430	45359479	-	17
chr3	123050091	123050121	+	17
chr3	37380505	37380588	+	17
chr2	140922016	140922047	-	17
chr2	5300202	5300257	-	17
chr2	166958885	166958914	+	17
chr1	52201384	52201415	-	17
chr17	67853776	67853806	-	17
chr1	28467193	28467223	+	17
chr14	57312831	57312908	-	17
chr6	84574390	84574419	-	165
chr16	35981797	35981893	-	162
chr10	79243944	79243979	-	160
chr11	70688912	70688942	+	16
chr9	28751960	28751989	+	16
chr7	76487667	76487696	+	16
chr6	16321232	16321262	+	16
chr2	26976800	26976838	+	16
chr19	51217224	51217269	-	16
chr18	36930086	36930115	+	16
chr19	30624138	30624169	+	157
chr11	117750568	117750598	-	150
chr12	54127562	54127592	-	15
chr11	95942466	95942532	+	15
chrX	103651893	103651924	+	15
chr8	15519848	15519883	+	15
chr6	145881363	145881448	-	15
chr6	91156199	91156228	+	15
chr5	25183965	25183994	-	15
chr1	73895330	73895359	-	15
chr19	40194277	40194311	+	15
chr17	69343465	69343494	+	15
chr14	105115234	105115290	-	15
chr13	72929230	72929259	+	15
chr10	76490029	76490061	-	145
chr7	146217732	146217761	+	143
chr10	114226064	114226093	-	14
chrX	73374192	73374227	-	14
chrX	47433660	47433690	-	14
chrX	33469793	33469822	-	14
chr8	90126610	90126639	-	14
chr8	60921054	60921084	+	14
chr7	65032166	65032197	-	14
chr7	143717663	143717692	+	14
chr7	129764440	129764469	+	14
chr5	116201914	116201948	-	14
chr5	27198608	27198638	-	14
chr5	139269761	139269791	+	14
chr5	69620901	69620932	+	14
chr17	39983299	39983368	+	14
chr16	62522115	62522145	+	14
chr13	38354793	38354822	-	14
chr17	62653269	62653298	+	130
chr10	90644145	90644179	-	13
chrX	3846764	3846811	+	13
chr9	11340901	11340931	-	13
chr7	127897518	127897596	-	13
chr7	110713496	110713525	+	13
chr7	108125557	108125587	+	13
chr10	15575618	15575648	+	13
chr6	3151110	3151154	+	13
chr4	150969698	150969727	+	13
chr3	120952700	120952771	-	13
chr1	165538252	165538281	-	13
chr18	85867327	85867367	-	13
chr17	7146257	7146329	+	13
chr15	86025439	86025480	+	13
chr15	3984819	3984849	+	13
chr13	75692170	75692199	-	13
chr13	107911909	107911945	+	13
chr10	30363603	30363636	+	120
chr12	111288445	111288474	-	12
chr11	97348301	97348331	-	12
chr8	91826638	91826667	-	12
chr8	26168172	26168201	-	12
chr8	3754675	3754712	-	12
chr7	68924491	68924521	+	12
chr10	18827976	18828005	+	12
chr4	96644442	96644474	-	12
chr3	40299421	40299451	-	12
chr14	57312929	57312967	-	12
chr14	51085713	51085749	+	12
chr13	44964992	44965046	-	12
chr4	133057760	133057794	+	118
chr9	117135952	117135981	+	111
chr13	18841099	18841130	+	11
chr12	87822769	87822799	-	11
chr7	93928496	93928526	-	11
chr7	66928794	66928823	+	11
chr6	56361285	56361315	+	11
chr5	28278894	28278924	+	11
chr4	136857649	136857678	-	11
chr4	95306187	95306219	-	11
chr4	6732926	6732955	+	11
chr3	101219758	101219787	+	11
chr2	173639938	173639967	+	11
chr2	152768448	152768478	+	11
chr2	133154613	133154643	+	11
chr19	35205073	35205102	+	11
chr19	22926427	22926465	+	11
chr1	46132889	46132978	-	11
chr17	8145231	8145303	-	11
chr17	88265429	88265460	+	11
chr16	57391462	57391500	-	11
chr1	187048911	187048941	+	11
chr4	129938015	129938046	+	1098
chr11	85574163	85574196	-	106
chr6	3151620	3151683	+	106
chr2	136472997	136473029	+	103
chr12	81542359	81542405	-	10
chr12	79452135	79452172	+	10
chr11	91871604	91871633	-	10
chr11	86249941	86249971	+	10
chrX	112870884	112870914	+	10
chr9	111924282	111924313	+	10
chr8	18321297	18321326	-	10
chr8	123044471	123044500	+	10
chr8	97683588	97683617	+	10
chr7	104698350	104698391	-	10
chr6	145881468	145881508	-	10
chr6	33771371	33771402	-	10
chr5	67529475	67529505	+	10
chr4	71003269	71003300	-	10
chr3	138796524	138796553	+	10
chr3	57304412	57304442	+	10
chr3	37827901	37827930	+	10
chr2	164765264	164765293	-	10
chr2	103830213	103830243	-	10
chr2	89902314	89902344	-	10
chr2	49796237	49796266	-	10
chr18	25287414	25287443	-	10
chr15	65326252	65326283	-	10
chr14	31397362	31397391	+	10
chr13	92799812	92799841	-	10
chr13	45198530	45198560	-	10
chr13	44965299	44965337	-	10
chr13	44066158	44066187	-	10
chr13	23555413	23555442	+	1
chr13	23528219	23528248	+	1
chr13	23377271	23377300	+	1
chr13	22066923	22066952	+	1
chr13	22006708	22006737	+	1
chr13	21802882	21802911	+	1
chr13	21351638	21351667	+	1
chr1	133706623	133706652	+	1
chr13	21262132	21262161	+	1
chr13	21261907	21261936	+	1
chr13	17187786	17187815	+	1
chr13	14148859	14148888	+	1
chr13	12804070	12804099	+	1
chr13	12132078	12132107	+	1
chr1	133470404	133470433	+	1
chr13	9982221	9982250	+	1
chr13	9900642	9900671	+	1
chr13	7939130	7939159	+	1
chr12	118912925	118912954	-	1
chr12	118552585	118552614	-	1
chr12	117715265	117715294	-	1
chr1	131155107	131155136	+	1
chr12	112507051	112507080	-	1
chr12	111070048	111070077	-	1
chr12	110692041	110692070	-	1
chr12	109763397	109763426	-	1
chr12	108928912	108928941	-	1
chr1	130053842	130053871	+	1
chr12	104569360	104569389	-	1
chr12	104407353	104407382	-	1
chr12	103199603	103199632	-	1
chr12	102397944	102397973	-	1
chr12	98972420	98972449	-	1
chr12	96792294	96792323	-	1
chr12	96536921	96536950	-	1
chr12	93527143	93527172	-	1
chr1	129807116	129807145	+	1
chr12	91118878	91118907	-	1
chr12	90724351	90724380	-	1
chr12	88415130	88415159	-	1
chr12	87968638	87968667	-	1
chr12	87380625	87380654	-	1
chr12	87246088	87246117	-	1
chr1	129797459	129797488	+	1
chr12	86100608	86100637	-	1
chr12	84021960	84021989	-	1
chr12	83939239	83939268	-	1
chr12	83750299	83750328	-	1
chr12	81820533	81820562	-	1
chr12	81698702	81698731	-	1
chr1	129036782	129036811	+	1
chr12	81542441	81542470	-	1
chr12	81542408	81542437	-	1
chr12	79542903	79542932	-	1
chr12	77744141	77744170	-	1
chr12	75729402	75729431	-	1
chr12	74110784	74110813	-	1
chr12	73617885	73617914	-	1
chr1	126129225	126129254	+	1
chr12	70462209	70462238	-	1
chr12	66322835	66322864	-	1
chr12	57502061	57502090	-	1
chr12	55835628	55835657	-	1
chr12	54853525	54853554	-	1
chr1	125186386	125186415	+	1
chr12	52587725	52587754	-	1
chr12	52313162	52313191	-	1
chr12	52091376	52091405	-	1
chr12	48552870	48552899	-	1
chr12	45827274	45827303	-	1
chr12	45382806	45382835	-	1
chr12	44333894	44333923	-	1
chr12	43407398	43407427	-	1
chr1	124244567	124244596	+	1
chr1	13517951	13517980	+	1
chr12	36329192	36329221	-	1
chr12	36004518	36004547	-	1
chr12	33508614	33508643	-	1
chr12	30886697	30886726	-	1
chr12	30657133	30657162	-	1
chr12	29411184	29411213	-	1
chr12	28003820	28003849	-	1
chr12	25288947	25288976	-	1
chr12	20705441	20705470	-	1
chr12	19729123	19729152	-	1
chr12	15740240	15740269	-	1
chr12	14742774	14742803	-	1
chr12	14223423	14223452	-	1
chr12	12847651	12847680	-	1
chr12	10549678	10549707	-	1
chr12	3986975	3987004	-	1
chr12	3483537	3483566	-	1
chr12	119752463	119752492	+	1
chr12	118342731	118342760	+	1
chr12	117998423	117998452	+	1
chr12	114370135	114370164	+	1
chr12	113778319	113778348	+	1
chr12	113652268	113652297	+	1
chr12	113259083	113259112	+	1
chr12	113199857	113199886	+	1
chr12	112083550	112083579	+	1
chr12	111843378	111843407	+	1
chr12	111813394	111813423	+	1
chr12	110802501	110802530	+	1
chr12	110801955	110801984	+	1
chr12	110033395	110033424	+	1
chr12	107229322	107229351	+	1
chr12	106992391	106992420	+	1
chr1	120185463	120185492	+	1
chr12	103139084	103139113	+	1
chr12	101815967	101815996	+	1
chr12	101589778	101589807	+	1
chr12	101395570	101395599	+	1
chr12	101336272	101336301	+	1
chr12	100994580	100994609	+	1
chr1	120046930	120046959	+	1
chr12	100785048	100785077	+	1
chr12	98648863	98648892	+	1
chr12	93000891	93000920	+	1
chr12	89434455	89434484	+	1
chr12	89143965	89143994	+	1
chr1	117767983	117768012	+	1
chr12	87539433	87539462	+	1
chr12	85190132	85190161	+	1
chr12	83768211	83768240	+	1
chr12	81948095	81948124	+	1
chr12	79451923	79451952	+	1
chr1	113224961	113224990	+	1
chr12	77844938	77844967	+	1
chr12	74626512	74626541	+	1
chr12	71325825	71325854	+	1
chr12	71011833	71011862	+	1
chr12	70869123	70869152	+	1
chr12	70047057	70047086	+	1
chr1	112255572	112255601	+	1
chr12	68501132	68501161	+	1
chr12	66318855	66318884	+	1
chr12	66068878	66068907	+	1
